"id","term","category","weight"
"15219","cheapest","A","-0.0002473825030845956"
"15220","tingly","A","-0.006408825514607527"
"15221","three-part","A","0.0003243276391954489"
"15222","david's","A","0.0163737453052105"
"15223","agrarian","A","0.012128219310623115"
"15224","sisyphian","A","-0.011052657875330121"
"15225","truro","A","-0.026632856683094116"
"15226","fertilization","A","0.010767342329893464"
"15227","deteriorates","A","0.010767342329893464"
"15228","loam","A","0.0007341467296501235"
"15229","veggie","A","-0.0016977045296478876"
"15230","un-fertilized","A","-0.0016977045296478876"
"15231","carnage","A","0.008489698702779117"
"15232","eco-friendly","A","0.008489698702779117"
"15233","sunset","A","0.005668495271804273"
"15234","untended","A","-0.02773631954087627"
"15235","spit","A","-0.019007911670958586"
"15236","hay","A","-0.14938977291971864"
"15237","bogs","A","0.003876567978690263"
"15238","marshes","A","0.003876567978690263"
"15239","haying","A","-0.06256072306679265"
"15240","weed","A","-0.013431149766006883"
"15241","compact","A","-0.013431149766006883"
"15242","bountiful","A","0.001735912577822372"
"15243","compost","A","0.008131348175111358"
"15244","enricher","A","0.001735912577822372"
"15245","oxygen","A","-0.005212861513446303"
"15246","nutrients","A","-0.044353785510363654"
"15247","truckloads","A","-0.015524767459546706"
"15248","mulch","A","-0.003428214466476216"
"15249","dewitt","A","-0.01953388059724929"
"15250","provincetown","A","0.006420019592516081"
"15251","provincetown's","A","-0.002038006733672657"
"15252","3,500","A","-0.002038006733672657"
"15253","quaint","A","0.0195854297336822"
"15254","charms","A","0.022780542196048637"
"15255","idyllic","A","0.02580113248275843"
"15256","pleasures","A","0.022780542196048637"
"15257","locally-sourced","A","-0.012534213305548636"
"15258","scruffy","A","-0.00040245578073630706"
"15259","beard","A","-0.00040245578073630706"
"15260","phish","A","-0.00040245578073630706"
"15261","plow","A","-0.00040245578073630706"
"15262","refashion","A","0.003008925367136469"
"15263","truro's","A","0.003008925367136469"
"15264","ag","A","0.008084377216338165"
"15265","experimentation","A","0.004287408886206719"
"15266","soils","A","0.004287408886206719"
"15267","gamechangers","A","0.007471062673036808"
"15268","foodies","A","-0.010966928196328355"
"15269","arable","A","-0.005585282760386759"
"15270","inch","A","-0.005585282760386759"
"15271","somebody's","A","-0.005585282760386759"
"15272","inhibiting","A","0.013805104113399668"
"15273","deceiving","A","0.004245525994587387"
"15274","comfy","A","0.004245525994587387"
"15275","mien","A","0.004245525994587387"
"15276","belies","A","0.004245525994587387"
"15277","cod","A","-0.027585340194132797"
"15278","thibodeau","A","-0.027938825463341407"
"15279","7:52","A","-0.027938825463341407"
"15280","heathier","A","-0.009971659800909373"
"15281","acidic","A","-0.009065957334683223"
"15282","straw","A","0.004649054427548184"
"15283","supplemental","A","-0.0028193574544192576"
"15284","livestock","A","-0.0028193574544192576"
"15285","manure","A","0.0001404958009053578"
"15286","buised","A","0.0001404958009053578"
"15287","booths","A","0.0037969683301314525"
"15288","certified","A","-0.019727809539273538"
"15289","evergreens","A","-0.019727809539273538"
"15290","ornamentals","A","-0.019727809539273538"
"15291","teubner","A","-0.010500223906571158"
"15292","heirloom","A","-0.010500223906571158"
"15293","veggies","A","-0.010500223906571158"
"15294","4-part","A","-0.013541442321366967"
"15295","tourism's","A","-0.013541442321366967"
"15296","ninja","A","-0.018998305969874774"
"15297","g4","A","0.00022642206924189826"
"15298","caribbean","A","-0.004713453336601135"
"15299","flick","A","-0.004424869949618738"
"15300","memes","A","-0.001722560754211299"
"15301","[nsfw]","A","-0.001722560754211299"
"15302","point0","A","-0.001722560754211299"
"15303","zombies","A","-0.013639658601163177"
"15304","noodling","A","0.004461948452974431"
"15305","lumped","A","0.004461948452974431"
"15306","ninjas","A","0.004373311284375001"
"15307","merry-go-round","A","-0.007920262520697587"
"15308","twilight","A","0.05074121077380615"
"15309","fourteen","A","-0.018164113167342986"
"15310","stephenie","A","-0.018164113167342986"
"15311","meyer","A","-0.018164113167342986"
"15312","bestseller","A","-0.013287107700259206"
"15313","prejudice","A","-0.013287107700259206"
"15314","triangulate","A","-0.000615605357077726"
"15315","nodes","A","-0.000615605357077726"
"15316","triangulation","A","-0.000615605357077726"
"15317","revolve","A","-0.000615605357077726"
"15318","twilght","A","-0.000615605357077726"
"15319","mature","A","-0.000615605357077726"
"15320","sub-genre","A","-0.000615605357077726"
"15321","sci-fi","A","-0.000615605357077726"
"15322","matrix","A","0.0009718838575343472"
"15323","nc-17","A","0.0009718838575343472"
"15324","zombie","A","-0.026401139809994218"
"15325","pg-13","A","0.0009718838575343472"
"15326","time-travelling","A","0.0009718838575343472"
"15327","archetypes","A","-0.028861966666990212"
"15328","ahh","A","0.10783978763412964"
"15329","classics","A","0.10783978763412964"
"15330","broaden","A","-0.005222522689765592"
"15331","categories","A","-0.00010943122090944578"
"15332","flourishing","A","0.0035597350008743497"
"15333","mainstream","A","-0.004234200252446214"
"15334","execs","A","0.0014139460651695073"
"15335","calibrate","A","0.0014139460651695073"
"15336","spoof","A","-0.00942346634379651"
"15337","1979","A","-0.00942346634379651"
"15338","gut","A","0.05081454147561776"
"15339","greenlighting","A","-0.008459352340138329"
"15340","twist","A","-0.008459352340138329"
"15341","aliens","A","0.0038139456116341934"
"15342","cowboys","A","0.0038139456116341934"
"15343","mccracken","A","0.01063310957615857"
"15344","matthew","A","-0.019411879995352432"
"15345","duhan","A","-0.01136864759300833"
"15346","5:13","A","-0.01136864759300833"
"15347","1st","A","0.0004837282569471763"
"15348","1976","A","0.00006331040299807012"
"15349","gozer","A","-0.018913671327390393"
"15350","20-30","A","-0.018913671327390393"
"15351","2-6","A","-0.018913671327390393"
"15352","archive","A","-0.01894120886892275"
"15353","expansion","A","0.002056908362520133"
"15354","bardwell","A","-0.007683695055690427"
"15355","4:06","A","-0.007683695055690427"
"15356","estefana","A","0.0019947287585498873"
"15357","sjerven","A","0.0019947287585498873"
"15358","03","A","0.0019947287585498873"
"15359","lol","A","0.13925598648980755"
"15360","superb","A","0.13925598648980755"
"15361","cruise-brad","A","0.001587806922896241"
"15362","pitt","A","0.001587806922896241"
"15363","comedies","A","0.003052369386365177"
"15364","starring","A","0.003052369386365177"
"15365","farley","A","0.003052369386365177"
"15366","beverly","A","0.003052369386365177"
"15367","parlance","A","0.003052369386365177"
"15368","twellow","A","0.003052369386365177"
"15369","dvt","A","-0.006320319544301394"
"15370","dtv","A","0.1102978820433308"
"15371","hbo","A","0.010415515677343752"
"15372","showtime","A","0.010415515677343752"
"15373","cinemax","A","0.010415515677343752"
"15374","channel","A","-0.0006066551956074185"
"15375","starz","A","0.010415515677343752"
"15376","encore","A","0.010415515677343752"
"15377","nhl","A","-0.005342720936369547"
"15378","mls","A","-0.005342720936369547"
"15379","shootout","A","-0.005342720936369547"
"15380","wnba","A","-0.005342720936369547"
"15381","picture-in-picture","A","-0.00010820861734558396"
"15382","concise","A","-0.02009608020030591"
"15383","on-screen","A","-0.02009608020030591"
"15384","contracts","A","-0.07262773140106153"
"15385","upgrades","A","0.10470320458387936"
"15386","yorker","A","0.01111795754567361"
"15387","30-day","A","0.02013224503091327"
"15388","multichannel","A","-0.0013508415553423762"
"15389","60.00","A","0.004629970005186651"
"15390","718-888-4dtv","A","-0.08324550725921383"
"15391","runner","A","0.004056015803976241"
"15392","99.00","A","-0.005549787207573944"
"15393","cable120","A","-0.017398234193479654"
"15394","23rd","A","-0.03477404188609291"
"15395","10010","A","-0.017398234193479654"
"15396","purchases","A","0.034164540796383085"
"15397","satellite","A","-0.005627310757303708"
"15398","smartest","A","0.04912426875851746"
"15399","woks","A","-0.010442457912603207"
"15400","cookery","A","-0.010442457912603207"
"15401","thoroughfares","A","-0.0007494469374547663"
"15402","musical","A","-0.020578198102732887"
"15403","high-tech","A","0.0014771652685072274"
"15404","audio-visual","A","-0.01804313565345613"
"15405","compatibility","A","-0.0014735228566278185"
"15406","ready-to-wear","A","-0.07496609247456044"
"15407","top-end","A","0.0028801837198396286"
"15408","moderately","A","0.0028801837198396286"
"15409","priced","A","0.0028801837198396286"
"15410","trendy","A","0.006138168162413893"
"15411","malls","A","-0.003999880813327915"
"15412","push-carts","A","0.0020132773418880573"
"15413","tailoring","A","-0.035509085343487595"
"15414","tailor-made","A","-0.007881413635349808"
"15415","custom-tailored","A","0.006501817682340543"
"15416","garments","A","0.04186267487476563"
"15417","adept","A","0.006501817682340543"
"15418","copying","A","0.006501817682340543"
"15419","tailor","A","0.0037810625903679914"
"15420","hkta","A","-0.04310734932501561"
"15421","10am","A","-0.08089970116783642"
"15422","9:30","A","-0.01730148627372673"
"15423","tins","A","0.004880678139366671"
"15424","149","A","-0.017097829765869835"
"15425","hoi","A","-0.012283090381998117"
"15426","ping","A","-0.009571286519561933"
"15427","causeway","A","-0.05960325885487473"
"15428","brew","A","0.02618164464327445"
"15429","watches","A","-0.132446672343754"
"15430","clocks","A","0.00026330854457183085"
"15431","stamped","A","-0.00960622738811806"
"15432","buffs","A","0.008464348469876117"
"15433","catered","A","0.005576794508037731"
"15434","productions","A","0.0031092665961395902"
"15435","three-week","A","-0.002467527911898142"
"15436","recitals","A","-0.002467527911898142"
"15437","6pm","A","0.003122198110363975"
"15438","tickets","A","0.007836233930645555"
"15439","orchestras","A","-0.004204240550755568"
"15440","cinemas","A","0.002804387859049361"
"15441","english-language","A","-0.07668681386550344"
"15442","subtitles","A","-0.07466187802546374"
"15443","two-week","A","0.01758561022645457"
"15444","theaters","A","-0.03150419422893187"
"15445","tsim","A","-0.02065088706533464"
"15446","sha","A","0.0031997196190660135"
"15447","tsui","A","-0.02065088706533464"
"15448","performances","A","-0.011542110122311081"
"15449","centre","A","0.0018240921518476024"
"15450","chai","A","-0.013689909912297247"
"15451","tin","A","-0.012156278778294541"
"15452","tsuen","A","-0.010332029953391777"
"15453","coliseum","A","0.002760513467056357"
"15454","ko","A","0.002760513467056357"
"15455","shan","A","0.0064349952539171605"
"15456","sporting","A","0.002760513467056357"
"15457","performs","A","0.00903560210126992"
"15458","assortment","A","0.00903560210126992"
"15459","instruments","A","0.00903560210126992"
"15460","philharmonic","A","-0.030631515090293937"
"15461","1975","A","-0.030631515090293937"
"15462","conductor","A","-0.012858623758870445"
"15463","atherton","A","-0.012858623758870445"
"15464","september-to-june","A","-0.012858623758870445"
"15465","jade","A","-0.03155614112373516"
"15466","cantonese","A","-0.0004953109206406254"
"15467","kun","A","0.0033132950746961845"
"15468","inscrutable","A","0.002976426898547183"
"15469","exposure","A","0.002976426898547183"
"15470","spectacle","A","0.002976426898547183"
"15471","elaborate","A","-0.010309207004503702"
"15472","glittering","A","0.002976426898547183"
"15473","costumes","A","-0.006487917715638832"
"15474","cymbals","A","0.006243257987705207"
"15475","drums","A","0.006243257987705207"
"15476","alertness","A","0.006243257987705207"
"15477","ballet","A","0.0004853801033285183"
"15478","troupes","A","-0.002024935840039669"
"15479","chung","A","0.0020800374270939343"
"15480","ying","A","-0.002024935840039669"
"15481","theatre","A","0.006251188600372557"
"15482","repertory","A","-0.002024935840039669"
"15483","fringe","A","-0.002024935840039669"
"15484","albert","A","-0.00226369313821178"
"15485","puppet","A","-0.04474166345823806"
"15486","manipulated","A","0.00238421098151751"
"15487","marionette","A","0.00238421098151751"
"15488","playgrounds","A","-0.0007792367924042824"
"15489","riotous","A","0.006494258808620467"
"15490","sedate","A","0.006494258808620467"
"15491","cultured","A","0.006494258808620467"
"15492","hk","A","0.02257115509208736"
"15493","34-36","A","0.004283910193597199"
"15494","agular","A","0.004283910193597199"
"15495","shangri-la","A","0.0003119773514312086"
"15496","frin","A","-0.00023875729817210843"
"15497","ge","A","-0.00023875729817210843"
"15498","alternate","A","-0.00023875729817210843"
"15499","sheraton","A","-0.003971932842165965"
"15500","towers","A","-0.00255787549708513"
"15501","cyrano","A","-0.003971932842165965"
"15502","ned","A","-0.006663108741168726"
"15503","ashley","A","-0.006663108741168726"
"15504","delaney","A","-0.006663108741168726"
"15505","71-77","A","-0.006663108741168726"
"15506","peking","A","-0.006663108741168726"
"15507","seedy","A","-0.028050179661791422"
"15508","bananas","A","0.03108072329067318"
"15509","luard","A","0.024578276619353114"
"15510","78-82","A","0.003630534173544132"
"15511","jaffe","A","0.003630534173544132"
"15512","disco","A","0.003630534173544132"
"15513","raunchy","A","-0.003583067174123405"
"15514","hostess","A","-0.00645771504448873"
"15515","soho","A","0.007932403779972364"
"15516","elgin","A","0.003257984442574268"
"15517","stauton","A","0.003257984442574268"
"15518","lan","A","0.007876691549040355"
"15519","kwai","A","-0.004941577477993126"
"15520","fong","A","0.007876691549040355"
"15521","chuppies","A","0.004674419337398102"
"15522","yuppies","A","0.004674419337398102"
"15523","lively","A","0.0006469225619395234"
"15524","peddlers","A","0.0018793397517643745"
"15525","wondrous","A","0.0018793397517643745"
"15526","bargains","A","-0.006083965297469253"
"15527","tott","A","0.010672631110763617"
"15528","excelsior","A","0.010672631110763617"
